fid,x,y
"2386",126.8983340002,33.4732070000
"2387",126.4282999998,33.4884800000
"2388",126.5126999997,33.2670400001
"2389",126.5244999995,33.5112199998
"2390",126.4646348625,33.4716441070
"2391",126.9522441810,33.4994587391
"2392",126.9522441810,33.4994587391
"2393",126.4365999999,33.4240300002
"2394",126.4671081448,33.4701632587
"2395",126.6539279514,33.4820170070
"2396",126.7489240002,33.3831809998
"2397",126.5104440001,33.2577929999
"2398",126.4729192307,33.4815253641
"2399",126.5430980001,33.4892005004
"2400",126.1826879995,33.3429529996
"2401",126.4155999997,33.2625599996
"2402",126.4612152425,33.2577020895
"2403",126.5823930132,33.5231413110
"2404",126.5072754498,33.2570190006
"2405",126.4107133650,33.4274673018
"2406",126.4107133650,33.4274673018
"2407",126.7979959997,33.5387001002
"2408",126.2502962171,33.3945653437
"2409",126.5191979998,33.2541880004
"2410",126.5313316425,33.2811515923
"2411",126.3472705622,33.4152919151
"2412",126.5445000004,33.4971799996
"2413",126.5453712479,33.4963246513
"2414",126.2698542374,33.3165649573
"2415",126.6050755142,33.3641328875
"2416",126.4025949192,33.2547288819
"2417",126.5430290003,33.4819412000
"2418",126.5420999997,33.2553600001
"2419",126.2817259186,33.2466043000
"2420",126.2817259186,33.2466043000
"2421",126.4795144338,33.4750963891
"2422",126.9122665181,33.4488609239
"2423",126.2957170002,33.4444529998
"2424",126.3330329972,33.2537957816
"2425",126.5893999997,33.5169800000
"2426",126.5893000005,33.5258399999
"2427",126.6948509998,33.5504220001
"2428",126.6395988609,33.5397831550
"2429",126.5360329998,33.4743881004
"2430",126.9303908809,33.4702334582
"2431",126.5399486684,33.2550208351
"2432",126.5114950003,33.4931619998
"2433",126.8370999996,33.3126499996
"2434",126.3041999996,33.4505300001
"2435",126.4911000005,33.4696700002
"2436",126.5416999999,33.5109399996
"2437",126.4894000001,33.4697099996
"2438",126.5500623358,33.4866050923
"2439",126.4364410004,33.2551529998
"2440",126.4435526828,33.4823869408
"2441",126.8096000003,33.3083800002
"2442",126.4064976982,33.2595323784
"2443",126.8984236335,33.4731431441
"2444",126.8096507924,33.3084175263
"2445",126.1921000003,33.2697000003
"2446",126.1724570005,33.3403939996
"2447",126.4305999997,33.4559400001
"2448",126.4217159995,33.4725520003
"2449",126.5742369998,33.4531120004
"2450",126.6114999996,33.4656799997
"2451",126.1828475732,33.3426538542
"2452",126.3847200004,33.3858300005
"2453",126.4800254873,33.4856083091
"2454",126.5859000003,33.5101100003
"2455",126.4332999997,33.4861500000
"2456",126.4569471134,33.4999022148
"2457",126.4058299996,33.4801483003
"2458",126.4213486086,33.4845337314
"2459",126.3298170003,33.2556999996
"2460",126.4873340001,33.4540340002
"2461",126.6988359179,33.4606463470
"2462",126.6903573890,33.4356065046
"2463",126.5117180743,33.2391394810
"2464",126.4311029995,33.4883050002
"2465",126.6400943402,33.5376517003
"2466",126.6400943402,33.5376517003
"2467",126.6049000003,33.2619200004
"2468",126.7093374288,33.2776511722
"2469",126.2274001711,33.2448696505
"2470",126.3516540000,33.3558269999
"2471",126.4794433706,33.4514587926
"2472",126.2672349999,33.2883340000
"2473",126.3926025385,33.2642474666
"2474",126.7720971759,33.5339561262
"2475",126.8808024885,33.3817131475
"2476",126.5262999999,33.2600700002
"2477",126.6639000000,33.4692200003
"2478",126.3874784076,33.2415537178
"2479",126.5536563824,33.2499593631
"2480",126.5032999999,33.5123700002
"2481",126.2695290379,33.3958943998
"2482",126.4694619083,33.4836023053
"2483",126.5966830510,33.4872551522
"2484",126.8205735169,33.5333482879
"2485",126.3061999999,33.2286500002
"2486",126.6068734419,33.2602920614
"2487",126.4863509356,33.4706524608
"2488",126.7597595340,33.3025134090
"2489",126.3289980001,33.2503690000
"2490",126.4366000003,33.4242399996
"2491",126.4366000003,33.4242399996
"2492",126.5212000001,33.2471800000
"2493",126.6622240004,33.5358300002
"2494",126.8768000000,33.3832699997
"2495",126.5881000004,33.5278699996
"2496",126.4816359995,33.4872206999
"2497",126.4779613686,33.4782508430
"2498",126.6332000005,33.5359599996
"2499",126.3991734523,33.4789099519
"2500",126.3991734523,33.4789099519
"2501",126.3337545197,33.4580947917
"2502",126.9079507376,33.4124861435
"2503",126.5827139653,33.2627761258
"2504",126.7170000005,33.2814800002
"2505",126.2685428989,33.3371477200
"2506",126.2685428989,33.3371477200
"2507",126.5707663085,33.4753606010
"2508",126.5351864366,33.5044804488
"2509",126.4162999998,33.4877800001
"2510",126.5343086049,33.5036911444
"2511",126.8963025098,33.4734247631
"2512",126.6648999999,33.4895199996
"2513",126.8533999996,33.5247699996
"2514",126.5302000004,33.4985900000
"2515",126.4361999999,33.4831699999
"2516",126.5207337689,33.2535949233
"2517",126.8758398864,33.3832574473
"2518",126.6505491017,33.4868358651
"2519",126.5211000001,33.5070100002
"2520",126.2439868137,33.2769807272
"2521",126.5680905373,33.4826946362
"2522",126.5103114566,33.4674058632
"2523",126.7409419998,33.3035729999
"2524",126.6445000001,33.5440999998
"2525",126.5538497633,33.4773793169
"2526",126.5680905373,33.4826946362
"2527",126.4274999997,33.4907099996
"2528",126.7354984377,33.2885928270
"2529",126.3591000000,33.2366399998
"2530",126.3126462807,33.4187358826
"2531",126.3126462807,33.4187358826
"2532",126.5048736252,33.2592230428
"2533",126.5045033382,33.2583742198
"2534",126.2806639997,33.2502309997
"2535",126.4245979999,33.4838981002
"2536",126.5322013888,33.4903499078
"2537",126.5496999997,33.4714300003
"2538",126.4272000005,33.2496300004
"2539",126.6988979999,33.5486984003
"2540",126.4984000005,33.5174700001
"2541",126.6689519627,33.3248549666
"2542",126.3909608220,33.4690074855
"2543",126.4286958808,33.4902656785
"2544",126.4286958808,33.4902656785
"2545",126.8549812908,33.4352309622
"2546",126.5622532849,33.4547625576
"2547",126.5301124614,33.4908729532
"2548",126.7304300005,33.5197295997
"2549",126.4286917780,33.4918244152
"2550",126.6834779996,33.3407910000
"2551",126.5350029190,33.4905762032
"2552",126.8153989998,33.3125000000
"2553",126.4234999996,33.2520599998
"2554",126.5829877254,33.4777882207
"2555",126.5829877254,33.4777882207
"2556",126.8165590005,33.3160510001
"2557",126.8544000005,33.5241399999
"2558",126.4121999999,33.4749099999
"2559",126.3972441211,33.4136287131
"2560",126.4352363930,33.4880099515
"2561",126.2994677538,33.3027898887
"2562",126.6606999998,33.2749600004
"2563",126.5172459996,33.4694730000
"2564",126.7505858286,33.5565759785
"2565",126.4240000004,33.2499600003
"2566",126.4812019007,33.4902547232
"2567",126.4738000005,33.4880299999
"2568",126.4330520189,33.4862091514
"2569",126.7116999999,33.2794500000
"2570",126.5420555394,33.4834272132
"2571",126.8872000003,33.5155299998
"2572",126.8986130002,33.4775089997
"2573",126.3510233997,33.4576576091
"2574",126.7887754046,33.3437678867
"2575",126.3144116850,33.4639302378
"2576",126.4415667985,33.4968110067
"2577",126.7512630001,33.2874689998
"2578",126.4137316838,33.4856105826
"2579",126.8992355464,33.4760398605
"2580",126.2721019998,33.3776016004
"2581",126.3294888507,33.4661541488
"2582",126.9162891703,33.4359287222
"2583",126.2793788023,33.2877548835
"2584",126.7930117706,33.5555725380
"2585",126.5851579995,33.5143250002
"2586",126.4089000005,33.4859699999
"2587",126.3689710211,33.4719068114
"2588",126.7983835776,33.3281080052
"2589",126.7544389998,33.3119949996
"2590",126.8378785196,33.3619338679
"2591",126.7883099979,33.5280252509
"2592",126.3784000004,33.4739199997
"2593",126.8010696267,33.5418072995
"2594",126.7014000005,33.5512200003
"2595",126.4361951556,33.4891645643
"2596",126.4361951556,33.4891645643
"2597",126.4369000004,33.4581799996
"2598",126.3502999996,33.4224999999
"2599",126.5847729921,33.5103057642
"2600",126.6543241977,33.4971343294
"2601",126.5397071206,33.5104425133
"2602",126.4246999995,33.2577899997
"2603",126.5646999999,33.5185399998
"2604",126.5177016427,33.2403541487
"2605",126.6525226340,33.4842902470
"2606",126.8997069995,33.4755989998
"2607",126.6625531443,33.4943737769
"2608",126.3163810002,33.2646699998
"2609",126.2758126835,33.2497084299
"2610",126.2685000003,33.4203199997
"2611",126.4836000000,33.4823799996
"2612",126.7020999996,33.2733600003
"2613",126.7196791931,33.2770887708
"2614",126.6963213612,33.5361453978
"2615",126.5038002028,33.2523542318
"2616",126.4637890083,33.4723006873
"2617",126.2343690004,33.2452940004
"2618",126.2328888777,33.2430956286
"2619",126.6242491368,33.5315816423
"2620",126.3305325177,33.2896928670
"2621",126.5515762023,33.4980120551
"2622",126.5349781383,33.4906425577
"2623",126.5287129549,33.5114280888
"2624",126.4315627244,33.4899043424
"2625",126.2800000005,33.3475000001
"2626",126.5450999998,33.4791800001
"2627",126.5450999998,33.4791800001
"2628",126.4294379425,33.2524243452
"2629",126.7937399864,33.3841637526
"2630",126.9247000004,33.4540300002
"2631",126.1811068678,33.3050731777
"2632",126.5636999995,33.5207400005
"2633",126.5513117103,33.4977578399
"2634",126.4364999997,33.2398800003
"2635",126.5631999995,33.2585200003
"2636",126.6661107995,33.3283534612
"2637",126.6246107834,33.5314491231
"2638",126.7889000002,33.5599999996
"2639",126.5679999995,33.4671500002
"2640",126.5633933059,33.5228424640
"2641",126.5610673173,33.4923627477
"2642",126.7483000004,33.2864700002
"2643",126.7569349995,33.5488899996
"2644",126.6558220843,33.2789057453
"2645",126.5406334649,33.5143957325
"2646",126.3978584239,33.4202949471
"2647",126.4073000003,33.2630800000
"2648",126.7458262441,33.3389712892
"2649",126.4792315873,33.4942093113
"2650",126.4792315873,33.4942093113
"2651",126.7210332356,33.2824100038
"2652",126.4149959352,33.4867479595
"2653",126.3049860000,33.4504290004
"2654",126.4052999999,33.4652299998
"2655",126.5246700005,33.4702989998
"2656",126.9183254052,33.4364857441
"2657",126.2610999997,33.4119400003
"2658",126.7206999997,33.2799000003
"2659",126.8393999995,33.3258700003
"2660",126.5849254603,33.5092322968
"2661",126.3367519280,33.2373631428
"2662",126.5014999997,33.2415799999
"2663",126.5331414182,33.4634890487
"2664",126.4635352710,33.2662777205
"2665",126.5855029997,33.5074320001
"2666",126.5349565010,33.4906039785
"2667",126.5491000002,33.4915400002
"2668",126.4863294708,33.4619816425
"2669",126.5358000002,33.4716800002
"2670",126.7979589498,33.5548247236
"2671",126.6576569870,33.2738529353
"2672",126.6510005232,33.4988687035
"2673",126.5349781383,33.4906425577
"2674",126.5657000001,33.5187499996
"2675",126.5927000001,33.4890599997
"2676",126.7968615426,33.5557898875
"2677",126.2570999999,33.4065899999
"2678",126.2915433585,33.4244746878
"2679",126.9345999995,33.4647000004
"2680",126.3006000001,33.4444500004
"2681",126.5123000001,33.2583999998
"2682",126.9267277154,33.4292681638
"2683",126.5512163309,33.4975977321
"2684",126.9117999999,33.4461900004
"2685",126.2755000003,33.3905000001
"2686",126.8231191516,33.3534019428
"2687",126.5555000004,33.2436700004
"2688",126.7502999999,33.5542500002
"2689",126.5360000003,33.4869800004
"2690",126.5396143318,33.4905840445
"2691",126.5963340129,33.5180631471
"2692",126.4343000002,33.2509199996
"2693",126.2720030005,33.3772009999
"2694",126.6747000004,33.5430599999
"2695",126.7935893073,33.3840734304
"2696",126.7935893073,33.3840734304
"2697",126.4839276570,33.4944508397
"2698",126.6517999999,33.4988199998
"2699",126.4539450784,33.4628322795
"2700",126.5602998398,33.4774423072
"2701",126.7963999995,33.5557399997
"2702",126.7958000001,33.5556400003
"2703",126.5244000004,33.2541700003
"2704",126.4949590093,33.4859932872
"2705",126.4242240200,33.4576064230
"2706",126.4049995072,33.2498626412
"2707",126.5376000002,33.4840299998
"2708",126.1991000002,33.2686800004
"2709",126.3039121057,33.2512647618
"2710",126.2873133120,33.2742001422
"2711",126.3029050000,33.4416959996
"2712",126.6262000004,33.2685999998
"2713",126.9388482559,33.4628824116
"2714",126.5931732191,33.2443125614
"2715",126.2977695259,33.2505380594
"2716",126.9213000004,33.4385400004
"2717",126.5301969996,33.4990997004
"2718",126.4470427960,33.4895458584
"2719",126.4470427960,33.4895458584
"2720",126.5427000001,33.5064899999
"2721",126.4600000003,33.4920799999
"2722",126.2718888172,33.3727312152
"2723",126.7985999995,33.5550900001
"2724",126.2714910002,33.2812679998
"2725",126.6959504192,33.4823660563
"2726",126.4270000000,33.2514800002
"2727",126.5693999995,33.4899200004
"2728",126.8545999996,33.5247099998
"2729",126.8398440111,33.5342269882
"2730",126.1776350001,33.3174779999
"2731",126.6720096232,33.4911693675
"2732",126.1825832309,33.3501360343
"2733",126.5439299997,33.5007513996
"2734",126.7677851788,33.3090973982
"2735",126.5197000001,33.5089099998
"2736",126.6523000004,33.5505500002
"2737",126.7186999996,33.2783700002
"2738",126.5443999999,33.5066800004
"2739",126.4293381561,33.4840483975
"2740",126.8284307133,33.3178148849
"2741",126.5161000005,33.2511000000
"2742",126.4715999995,33.4892600001
"2743",126.4842000005,33.4918100001
"2744",126.4057999996,33.4762699999
"2745",126.4472354824,33.4606974137
"2746",126.2640000005,33.4096799998
"2747",126.5157999997,33.5128100000
"2748",126.2361999998,33.3904299997
"2749",126.3538239997,33.4703739997
"2750",126.2610999999,33.2240300004
"2751",126.4296341235,33.2525536362
"2752",126.4747410981,33.2528973156
"2753",126.7938094157,33.3245145446
"2754",126.5157999997,33.5128100000
"2755",126.2676563571,33.3854465439
"2756",126.7928050004,33.3167480003
"2757",126.6607860947,33.2746564804
"2758",126.4200000000,33.4548899999
"2759",126.6347000002,33.4913699997
"2760",126.6397302837,33.2636744392
"2761",126.5136461197,33.5081073598
"2762",126.8386291702,33.5362077545
"2763",126.4512559756,33.4801215099
"2764",126.8356383108,33.3275466213
"2765",126.6957999997,33.5514699999
"2766",126.5518000000,33.2452200000
"2767",126.4702999998,33.4596900002
"2768",126.6452000003,33.5442799997
"2769",126.5741540670,33.4346272186
"2770",126.5741540670,33.4346272186
"2771",126.7137356847,33.2779767689
"2772",126.5675983383,33.4680230210
"2773",126.4825999996,33.4802699997
"2774",126.3268999999,33.3507999997
"2775",126.4272000002,33.4870985998
"2776",126.4977999998,33.2354999997
"2777",126.5276959996,33.5109829999
"2778",126.4322000001,33.4904099996
"2779",126.9354999995,33.4646499999
"2780",126.2048010004,33.3199669996
"2781",126.6937572402,33.5140240231
"2782",126.3073000002,33.4490200002
"2783",126.9002000002,33.5189700000
"2784",126.6789000001,33.4887199999
"2785",126.5658340000,33.2755508003
"2786",126.2732000003,33.2789700002
"2787",126.7590747686,33.5564859505
"2788",126.3295730809,33.2550325859
"2789",126.5148849997,33.2605719996
"2790",126.7985999995,33.5550900001
"2791",126.2251647627,33.2534354433
"2792",126.4674980001,33.4897994000
"2793",126.4641834666,33.5038445404
"2794",126.5308000002,33.5001399996
"2795",126.6395970145,33.5397870264
"2796",126.2571999999,33.2146600001
"2797",126.5834183669,33.5185065237
"2798",126.2717000004,33.2525800001
"2799",126.2997080005,33.2245450002
"2800",126.6951811314,33.2738810852
"2801",126.6951811314,33.2738810852
"2802",126.6117000001,33.2641600004
"2803",126.6155224023,33.4521412401
"2804",126.6155224023,33.4521412401
"2805",126.3553893921,33.2594514982
"2806",126.6089002129,33.2972137250
"2807",126.5841961564,33.2546322495
"2808",126.3783638699,33.4740012373
"2809",126.5559980002,33.2655819997
"2810",126.5295682878,33.4640029759
"2811",126.2853999999,33.4419500002
"2812",126.9113999995,33.4534499997
"2813",126.8497970005,33.5244580002
"2814",126.5402999999,33.2487500001
"2815",126.5402053655,33.2485250076
"2816",126.8927999999,33.5261499996
"2817",126.1961959997,33.3607900000
"2818",126.7614980004,33.5579749999
"2819",126.3299930228,33.2485889278
"2820",126.5071999995,33.5137000002
"2821",126.4576326499,33.4517915808
"2822",126.5058000005,33.2658600003
"2823",126.4583695586,33.4518874860
"2824",126.5123435586,33.5135903078
"2825",126.5123435586,33.5135903078
"2826",126.9280310004,33.4288787000
"2827",126.6126860348,33.2684383200
"2828",126.1786077021,33.3062384939
"2829",126.1786077021,33.3062384939
"2830",126.8715330002,33.3987699998
"2831",126.2209370001,33.2499500001
"2832",126.3794000005,33.4157799996
"2833",126.2720999999,33.3775700004
"2834",126.3046000004,33.4473999997
"2835",126.9054000001,33.3924099999
"2836",126.5720000003,33.2501400004
"2837",126.6622000005,33.5384299996
"2838",126.5485985420,33.2636488374
"2839",126.5046000001,33.5023999997
"2840",126.5449730228,33.4902890902
"2841",126.7287612661,33.3066167648
"2842",126.9002000003,33.4081299997
"2843",126.4603190005,33.5037199997
"2844",126.4233080982,33.4886624927
"2845",126.5796502717,33.5198865737
"2846",126.4376377417,33.4833742607
"2847",126.3153222879,33.2504301868
"2848",126.8976411282,33.4289661773
"2849",126.1727430004,33.3265439996
"2850",126.3901342918,33.4533730088
"2851",126.5635000002,33.4807000003
"2852",126.5139277765,33.5103591952
"2853",126.4846179995,33.4718429997
"2854",126.6310999995,33.5359800000
"2855",126.8970856928,33.4279148862
"2856",126.3686698357,33.4709375143
"2857",126.4357722084,33.4748711789
"2858",126.5847687003,33.4843580125
"2859",126.8499469996,33.5241040003
"2860",126.2649053976,33.4209694784
"2861",126.5105239341,33.2544545297
"2862",126.2650000005,33.4208600003
"2863",126.5582338968,33.2650171318
"2864",126.8975235987,33.4921434872
"2865",126.7214132912,33.4953158381
"2866",126.3275000000,33.4079400004
"2867",126.3654608698,33.4750437234
"2868",126.5844000005,33.5104999998
"2869",126.5035493759,33.4677725133
"2870",126.5035493759,33.4677725133
"2871",126.6475999995,33.5205899999
"2872",126.2596938114,33.4049021330
"2873",126.5945000000,33.5290000003
"2874",126.2828132973,33.2672657710
"2875",126.3394000003,33.3036400001
"2876",126.6670110003,33.5426599996
"2877",126.7555309997,33.5560989000
"2878",126.3969571301,33.4589055455
"2879",126.2629000001,33.3743899998
"2880",126.9105148305,33.4602436781
"2881",126.9109070700,33.4606163255
"2882",126.4837843979,33.4857698109
"2883",126.3252093573,33.3431108414
"2884",126.4287999999,33.4881500000
"2885",126.3026573304,33.2383765967
"2886",126.2636199999,33.3372200000
"2887",126.5709105941,33.2591181678
"2888",126.5909999996,33.5065300001
"2889",126.8587020002,33.5210679997
"2890",126.3501597456,33.4457235365
"2891",126.6380999999,33.4821399999
"2892",126.5419440186,33.4923689988
"2893",126.4699899999,33.4511099998
"2894",126.7600180002,33.3673779998
"2895",126.8993999996,33.4725000003
"2896",126.6578592164,33.2737414193
"2897",126.7535187905,33.4742797592
"2898",126.6622000003,33.2751399997
"2899",126.7606236601,33.5573687295
"2900",126.5163961358,33.5132957773
"2901",126.5031000003,33.4374399999
"2902",126.3302491330,33.4400657032
"2903",126.4071461494,33.2588601583
"2904",126.6217633428,33.2806782941
"2905",126.7053107220,33.2790172218
"2906",126.8675546724,33.5279808984
"2907",126.4849396930,33.4812937935
"2908",126.4837999995,33.4913899997
"2909",126.5730308670,33.2498793399
"2910",126.2156000002,33.3767400004
"2911",126.6725000004,33.5366100003
"2912",126.5798000000,33.4403699999
"2913",126.5971123747,33.2727370258
"2914",126.9001415031,33.4079171106
"2915",126.3524000002,33.2583099997
"2916",126.1995000000,33.3040199997
"2917",126.8565030699,33.3719129582
"2918",126.4865407703,33.4775359250
"2919",126.4865407703,33.4775359250
"2920",126.7084148048,33.2814983483
"2921",126.2519067260,33.2225063954
"2922",126.9121000001,33.4520399999
"2923",126.6658999995,33.5413900003
"2924",126.8390999995,33.3668000001
"2925",126.4365931870,33.4950106507
"2926",126.9090999996,33.4346699996
"2927",126.1916259997,33.3403840001
"2928",126.5929886741,33.2915103450
"2929",126.8274753387,33.4054869248
"2930",126.8408546869,33.5333589702
"2931",126.4245530167,33.2493247805
"2932",126.3789999997,33.4312200002
"2933",126.5405999995,33.4735600004
"2934",126.9015000004,33.4739300004
"2935",126.8256556543,33.5583083004
"2936",126.5535604387,33.2435874682
"2937",126.4894851567,33.4616749718
"2938",126.5873908988,33.5004260036
"2939",126.4150640005,33.2806670002
"2940",126.3360000000,33.2505999998
"2941",126.3360000000,33.2505999998
"2942",126.8391320001,33.3596309998
"2943",126.2741700001,33.2977799997
"2944",126.7986347409,33.5551182116
"2945",126.5094728838,33.4760222515
"2946",126.7215000002,33.2842800004
"2947",126.5394120005,33.4815649998
"2948",126.5394120005,33.4815649998
"2949",126.5324491295,33.5052365023
"2950",126.6955000004,33.5162499998
"2951",126.5475310004,33.5187911004
"2952",126.5369884477,33.5112687885
"2953",126.8419307196,33.3310302925
"2954",126.5146439919,33.5093652952
"2955",126.4062941299,33.4806352851
"2956",126.4062941299,33.4806352851
"2957",126.5398764899,33.4816241559
"2958",126.5964029999,33.2856770000
"2959",126.2607000002,33.4137200004
"2960",126.6561568479,33.5443577620
"2961",126.4999017414,33.4829187933
"2962",126.3109999996,33.4597400001
"2963",126.9306471174,33.4606659054
"2964",126.7052800001,33.3030499996
"2965",126.5522000003,33.4872300004
"2966",126.5557999995,33.2522199996
"2967",126.9083027183,33.4557385194
"2968",126.8409780003,33.3365320004
"2969",126.5445544231,33.4945481264
"2970",126.5016613610,33.4697023763
"2971",126.5223078685,33.5022737747
"2972",126.5490999996,33.4934799998
"2973",126.3545000001,33.3307400003
"2974",126.8139289196,33.3084235554
"2975",126.3087695515,33.2311068449
"2976",126.5358165631,33.2445652482
"2977",126.7059621527,33.3327810335
"2978",126.3163159996,33.4661899999
"2979",126.5770000001,33.5162799998
"2980",126.6124455592,33.2591188588
"2981",126.3296959995,33.2473983000
"2982",126.2785720002,33.4269980004
"2983",126.2611300076,33.2109254448
"2984",126.5119000001,33.2508800003
"2985",126.2036509695,33.2710581578
"2986",126.7881000003,33.3863900003
"2987",126.5225290000,33.4722213000
"2988",126.2649889998,33.4148959997
"2989",126.5367695806,33.5105321817
"2990",126.4576110455,33.4543980883
"2991",126.5039999997,33.5166100000
"2992",126.5030500002,33.5091630003
"2993",126.3097300001,33.4272193000
"2994",126.5214000003,33.2491500001
"2995",126.4649925200,33.4860038642
"2996",126.5253000004,33.5152500002
"2997",126.5053652496,33.5093348171
"2998",126.7622000005,33.5580000000
"2999",126.9140036772,33.4540244955
"3000",126.4214999996,33.4337999997
"3001",126.6075000005,33.5316699999
"3002",126.5051010000,33.4955550001
"3003",126.9344470003,33.4614050001
"3004",126.5115010160,33.4905053517
"3005",126.4975049997,33.2886389998
"3006",126.5811165462,33.5210249320
"3007",126.6197810818,33.5374242939
"3008",126.9344384669,33.4617921856
"3009",126.7989577735,33.3379695740
"3010",126.8393999995,33.3258700003
"3011",126.5022999998,33.2326699998
"3012",126.2610882859,33.4111564671
"3013",126.9356000001,33.4646399998
"3014",126.5175709697,33.4875652327
"3015",126.5716236370,33.5114628173
"3016",126.4083719678,33.4028521856
"3017",126.8873567244,33.5186269128
"3018",126.6235470003,33.2595630002
"3019",126.1793000002,33.3458500004
"3020",126.4916616180,33.4913083952
"3021",126.4916616180,33.4913083952
"3022",126.5030205833,33.4979844165
"3023",126.4888927764,33.4892341642
"3024",126.2619819015,33.4162982193
"3025",126.7696898748,33.5086361409
"3026",126.5462000000,33.5165099997
"3027",126.9042000001,33.5198899999
"3028",126.5278999999,33.4988399998
"3029",126.5822533603,33.5059273586
"3030",126.5822533603,33.5059273586
"3031",126.7501464249,33.2875263898
"3032",126.6616360002,33.5441588997
"3033",126.3708300004,33.2644459996
"3034",126.3322358885,33.2532038307
"3035",126.3380350005,33.2405509001
"3036",126.4076567173,33.4797564451
"3037",126.3633000002,33.2380599999
"3038",126.3289220699,33.2553766470
"3039",126.4263999997,33.2384299997
"3040",126.5604641255,33.5109842902
"3041",126.5536982835,33.2665385699
"3042",126.3055999995,33.3556899997
"3043",126.7974000002,33.5551299997
"3044",126.8530000002,33.5234599997
"3045",126.5379999998,33.4957900000
"3046",126.5328256972,33.4827755328
"3047",126.5979705583,33.5152897589
"3048",126.2688262744,33.4054330472
"3049",126.4124000005,33.4859900001
"3050",126.3314359998,33.4674185999
"3051",126.7933697613,33.3870628329
"3052",126.8710309817,33.4985719793
"3053",126.6036039609,33.2620886396
"3054",126.1794938096,33.3034917764
"3055",126.5638950000,33.5013699998
"3056",126.3087349957,33.4449074541
"3057",126.3087349957,33.4449074541
"3058",126.5178488603,33.4987939398
"3059",126.5498999997,33.4863899998
"3060",126.4733999996,33.4769000001
"3061",126.4733999996,33.4769000001
"3062",126.5118751308,33.4911420883
"3063",126.8179432311,33.3441098023
"3064",126.4428000003,33.2757400003
"3065",126.8177800001,33.3438870003
"3066",126.6260008293,33.5300464838
"3067",126.4932028568,33.4902142250
"3068",126.4927504352,33.4884342541
"3069",126.2676750275,33.4145875667
"3070",126.5301826865,33.4784647520
"3071",126.7964999996,33.5553500002
"3072",126.4787085177,33.4453886777
"3073",126.6062999999,33.2752200000
"3074",126.2344529828,33.2455280701
"3075",126.2680600004,33.4183350002
"3076",126.5173029997,33.5139006999
"3077",126.4865424978,33.4918492519
"3078",126.5162999999,33.5132099998
"3079",126.6150517646,33.5301001202
"3080",126.3330641906,33.3671637227
"3081",126.6590837884,33.4986965522
"3082",126.6756999995,33.5342199997
"3083",126.6390999995,33.5346599998
"3084",126.3115310003,33.2879409997
"3085",126.9114414364,33.4534512510
"3086",126.6120202920,33.2603725130
"3087",126.5645979999,33.2464980999
"3088",126.6192999996,33.5338500003
"3089",126.5232805977,33.5164892063
"3090",126.5159432057,33.5132794927
"3091",126.5080075791,33.2315039266
"3092",126.5645999999,33.2465200003
"3093",126.8562009996,33.5279998002
"3094",126.8142999998,33.3541599998
"3095",126.8421000002,33.5333799999
"3096",126.2853397970,33.3548508475
"3097",126.4920330001,33.5027649999
"3098",126.4920330001,33.5027649999
"3099",126.7432576719,33.2859954463
"3100",126.9319140816,33.4618661094
"3101",126.5817000005,33.5097199997
"3102",126.3208318102,33.4441620594
"3103",126.5046881404,33.2569476819
"3104",126.4320999996,33.2423500003
"3105",126.5555689995,33.2475039998
"3106",126.5555689995,33.2475039998
"3107",126.3350000004,33.2407300001
"3108",126.3635000002,33.4781500000
"3109",126.7204520392,33.2779351603
"3110",126.2664000000,33.4242500004
"3111",126.5433999997,33.5233499996
"3112",126.4797000001,33.2379900003
"3113",126.7674999995,33.3060000004
"3114",126.2637000000,33.4199600004
"3115",126.5166559122,33.2518607291
"3116",126.4897000002,33.4944000002
"3117",126.4865180003,33.4901910002
"3118",126.1995430003,33.3353300002
"3119",126.9348000003,33.4642700003
"3120",126.4008601149,33.4793470022
"3121",126.4619999998,33.4671100001
"3122",126.4005160001,33.4792899997
"3123",126.4005160001,33.4792899997
"3124",126.5545343737,33.2629857289
"3125",126.8137070356,33.3544655294
"3126",126.4580499996,33.4877780001
"3127",126.4580499996,33.4877780001
"3128",126.5428960002,33.4775109996
"3129",126.7740483901,33.3490867932
"3130",126.2257999997,33.3854899998
"3131",126.4581000004,33.4874300002
"3132",126.5121154236,33.4604849265
"3133",126.8988279996,33.5219799996
"3134",126.3703039995,33.2970929997
"3135",126.3474216006,33.4657395513
"3136",126.1714549995,33.2739400000
"3137",126.8140999995,33.3530500000
"3138",126.3339999995,33.2462599997
"3139",126.9325000001,33.4607000000
"3140",126.2671804769,33.2209683501
"3141",126.5428764354,33.4781724971
"3142",126.4408000001,33.4900800002
"3143",126.7985999995,33.5550900001
"3144",126.5232895140,33.4994745060
"3145",126.5232895140,33.4994745060
"3146",126.5232895140,33.4994745060
"3147",126.5232895140,33.4994745060
"3148",126.2508270003,33.2176140004
"3149",126.5175000004,33.5183300001
"3150",126.6568059995,33.2951079999
"3151",126.6253999997,33.2691800001
"3152",126.5303999996,33.2694999997
"3153",126.3071152547,33.4478697715
"3154",126.2639999995,33.2340000003
"3155",126.7865030001,33.4709270001
"3156",126.2681717028,33.4258660135
"3157",126.5272999996,33.4976199997
"3158",126.5101669912,33.4808266186
"3159",126.5216099598,33.5081237618
"3160",126.3112150095,33.4158971295
"3161",126.4269750875,33.4894676716
"3162",126.5750022012,33.5259088506
