resc_reprt_no,acdnt_cause,prcs_result_se_nm,dclr_ymd,dclr_tm,dclr_yr,season_se_nm,qu_se_nm,dclr_mm,dclr_dd,dclr_hh,dclr_mi,daywk,dsp_ymd,dsp_tm,dsp_yr,dsp_mm,dsp_dd,dsp_hh,dsp_mi,spt_arvl_ymd,spt_arvl_tm,spt_arvl_yr,spt_arvl_mm,spt_arvl_dd,spt_arvl_hh,spt_arvl_mi,resc_cmptn_ymd,resc_cmptn_tm,resc_cmptn_yr,resc_cmptn_mm,resc_cmptn_dd,resc_cmptn_hh,resc_cmptn_mi,hmg_ymd,hmg_tm,hmg_yr,hmg_mm,hmg_dd,hmg_hh,hmg_mi,sido_nm,sigungu_nm,emd_nm,cty_frmvl_se,dong_se,loc_info_x,loc_info_y,spt_frstt_dist,acdnt_place_nm,acdnt_place_detail_nm,acdnt_cause_asort_nm,time_unit_tmprt,time_unit_rainqty,time_unit_ws,time_unit_wd,time_unit_humidity,time_unit_msnf,frstt_nm,ward_nm,lfdau_nm
20215003105S00336,동물포획,안전조치,20210923,232300,2021,가을,3,9,23,23,23,목요일,20210923,232400,2021,9,23,23,24,20210923,233500,2021,9,23,23,35,20210923,234800,2021,9,23,23,48,20210924,700,2021,9,24,0,7,제주특별자치도,서귀포시,안덕면,농촌,면,141172.25,21776.55,7.0,단독주택,단독주택,개,21.7,,1.3,20.0,85.0,,서부소방서,안덕센터,
20215003401S00213,동물포획,안전조치,20210923,232300,2021,가을,3,9,23,23,23,목요일,20210923,232400,2021,9,23,23,24,20210923,233500,2021,9,23,23,35,20210923,234800,2021,9,23,23,48,20210924,700,2021,9,24,0,7,제주특별자치도,서귀포시,안덕면,농촌,면,141172.25,21776.55,17.0,단독주택,단독주택,개,21.7,,1.3,20.0,85.0,,서부소방서,대정구조분대,
20215002102S00582,동물포획,안전조치,20210924,181100,2021,가을,3,9,24,18,11,금요일,20210924,181200,2021,9,24,18,12,20210924,182200,2021,9,24,18,22,20210924,183000,2021,9,24,18,30,20210924,184000,2021,9,24,18,40,제주특별자치도,서귀포시,동홍동,도시,동,159226.12,23583.79,1.3,교육·연구시설,중학교,개,23.5,,3.4,70.0,67.0,,서귀포소방서,동홍센터,
20215003106S00194,동물포획,안전조치,20210924,181900,2021,가을,3,9,24,18,19,금요일,20210924,182200,2021,9,24,18,22,20210924,183800,2021,9,24,18,38,20210924,184500,2021,9,24,18,45,20210924,191000,2021,9,24,19,10,제주특별자치도,서귀포시,안덕면,농촌,면,136538.87,28658.11,3.5,공동주택,기타 공동주택,개,23.5,,3.4,70.0,67.0,,서부소방서,영어교육도시119센터,
20215002201S01028,동물포획,안전조치,20210924,235300,2021,가을,3,9,24,23,53,금요일,20210924,235300,2021,9,24,23,53,20210925,0,2021,9,25,0,0,20210925,1000,2021,9,25,0,10,20210925,1200,2021,9,25,0,12,제주특별자치도,서귀포시,서호동,도시,동,155674.0089,23980.4083,4.0,도로. 철도,일반도로(기타),개,22.3,,2.3,50.0,85.0,,서귀포소방서,서귀포구조대,
20215004401S00199,동물포획,기타,20210925,91300,2021,가을,3,9,25,9,13,토요일,20210925,91400,2021,9,25,9,14,20210925,93000,2021,9,25,9,30,20210925,94500,2021,9,25,9,45,20210925,100100,2021,9,25,10,1,제주특별자치도,제주시,조천읍,농촌,읍,172480.39,45729.3,13.5,논밭.축사,밭,개,24.4,,5.4,70.0,81.0,,동부소방서,성읍구조분대,
20215003201S01131,동물포획,안전조치,20210925,123400,2021,가을,3,9,25,12,34,토요일,20210925,123600,2021,9,25,12,36,20210925,124700,2021,9,25,12,47,20210925,130100,2021,9,25,13,1,20210925,131300,2021,9,25,13,13,제주특별자치도,제주시,한림읍,농촌,읍,128882.3511,35354.3742,8.2,단독주택,단독주택,개,26.0,0.0,4.6,70.0,77.0,,서부소방서,서부구조대,
20215003102S00710,동물포획,안전조치,20210925,154000,2021,가을,3,9,25,15,40,토요일,20210925,154000,2021,9,25,15,40,20210925,155000,2021,9,25,15,50,20210925,160000,2021,9,25,16,0,20210925,162100,2021,9,25,16,21,제주특별자치도,제주시,애월읍,농촌,읍,137851.693,43501.8656,5.9,도로. 철도,일반도로(기타),개,25.1,,6.6,70.0,82.0,,서부소방서,애월센터,
20215001402S00445,동물포획,안전조치,20210925,175600,2021,가을,3,9,25,17,56,토요일,20210925,175700,2021,9,25,17,57,20210925,180700,2021,9,25,18,7,20210925,184100,2021,9,25,18,41,20210925,184800,2021,9,25,18,48,제주특별자치도,제주시,이호이동,도시,동,149981.36,50081.65,4.2,논밭.축사,밭,개,26.0,,3.5,90.0,76.0,,제주소방서,노형구조분대,
20215002103S00362,동물포획,안전조치,20210925,212400,2021,가을,3,9,25,21,24,토요일,20210925,212400,2021,9,25,21,24,20210925,214300,2021,9,25,21,43,20210925,214400,2021,9,25,21,44,20210925,214500,2021,9,25,21,45,제주특별자치도,서귀포시,하원동,도시,동,149646.3412,24238.2033,3.5,도로. 철도,일반도로(기타),개,23.4,,2.0,50.0,80.0,,서귀포소방서,중문센터,
20215003103S00222,동물포획,안전조치,20210927,63300,2021,가을,3,9,27,6,33,월요일,20210927,63500,2021,9,27,6,35,20210927,64500,2021,9,27,6,45,20210927,70200,2021,9,27,7,2,20210927,72300,2021,9,27,7,23,제주특별자치도,제주시,한경면,농촌,면,130176.97,33010.18,8.0,단독주택,단독주택,개,22.2,,2.4,90.0,83.0,,서부소방서,한경센터,
20215004201S00947,동물포획,안전조치,20210927,65000,2021,가을,3,9,27,6,50,월요일,20210927,65200,2021,9,27,6,52,20210927,65700,2021,9,27,6,57,20210927,71000,2021,9,27,7,10,20210927,72000,2021,9,27,7,20,제주특별자치도,서귀포시,성산읍,농촌,읍,191485.53,45801.66,1.5,판매시설,개인상점,개,21.6,,1.9,50.0,84.0,,동부소방서,동부구조대,
20215001110S00602,동물포획,안전조치,20210927,93900,2021,가을,3,9,27,9,39,월요일,20210927,94100,2021,9,27,9,41,20210927,95200,2021,9,27,9,52,20210927,95800,2021,9,27,9,58,20210927,100600,2021,9,27,10,6,제주특별자치도,제주시,조천읍,농촌,읍,166619.5191,52905.0205,2.5,단독주택,단독주택,개,23.7,,2.6,70.0,80.0,,동부소방서,조천센터,
20215001113S00341,동물포획,안전조치,20210928,162300,2021,가을,3,9,28,16,23,화요일,20210928,162400,2021,9,28,16,24,20210928,163900,2021,9,28,16,39,20210928,164500,2021,9,28,16,45,20210928,171000,2021,9,28,17,10,제주특별자치도,제주시,도두일동,도시,동,150753.8503,51432.4769,3.0,숙박시설,호텔,개,25.7,,5.3,70.0,86.0,,제주소방서,외도센터,
20215001102S00313,동물포획,안전조치,20210928,204400,2021,가을,3,9,28,20,44,화요일,20210928,204600,2021,9,28,20,46,20210928,205200,2021,9,28,20,52,20210928,211000,2021,9,28,21,10,20210928,211700,2021,9,28,21,17,제주특별자치도,제주시,삼도이동,도시,동,155527.3,52594.73,1.0,도로. 철도,일반도로(기타),개,25.7,,1.6,320.0,87.0,,제주소방서,삼도센터,
20215002201S01048,동물포획,안전조치,20210928,212200,2021,가을,3,9,28,21,22,화요일,20210928,212400,2021,9,28,21,24,20210928,212900,2021,9,28,21,29,20210928,214200,2021,9,28,21,42,20210928,214700,2021,9,28,21,47,제주특별자치도,서귀포시,법환동,도시,동,154365.0036,22735.4686,1.5,운동시설,축구장,개,25.2,,0.6,70.0,87.0,,서귀포소방서,서귀포구조대,
20215001113S00342,동물포획,안전조치,20210929,170200,2021,가을,3,9,29,17,2,수요일,20210929,170500,2021,9,29,17,5,20210929,171500,2021,9,29,17,15,20210929,171500,2021,9,29,17,15,20210929,181800,2021,9,29,18,18,제주특별자치도,제주시,이호이동,도시,동,149980.33,50081.78,3.0,논밭.축사,밭,개,28.1,,3.2,70.0,77.0,,제주소방서,외도센터,
20215003401S00229,동물포획,안전조치,20210930,103100,2021,가을,3,9,30,10,31,목요일,20210930,103300,2021,9,30,10,33,20210930,105000,2021,9,30,10,50,20210930,105300,2021,9,30,10,53,20210930,110200,2021,9,30,11,2,제주특별자치도,서귀포시,대정읍,농촌,읍,130698.1808,18937.3165,4.0,도로. 철도,기타 도로.철도,개,26.0,,1.4,230.0,80.0,,서부소방서,대정구조분대,
20215001106S00454,동물포획,기타,20210930,194300,2021,가을,3,9,30,19,43,목요일,20210930,194300,2021,9,30,19,43,20210930,195500,2021,9,30,19,55,20210930,200000,2021,9,30,20,0,20210930,200400,2021,9,30,20,4,제주특별자치도,제주시,화북일동,도시,동,159652.2899,52868.5548,2.0,도로. 철도,일반도로(기타),개,23.0,0.0,2.2,90.0,96.0,,제주소방서,화북센터,
20215001106S00456,동물포획,안전조치,20211001,121200,2021,가을,4,10,1,12,12,금요일,20211001,121200,2021,10,1,12,12,20211001,121900,2021,10,1,12,19,20211001,122500,2021,10,1,12,25,20211001,122800,2021,10,1,12,28,제주특별자치도,제주시,삼양이동,도시,동,161695.497,52691.6257,2.0,도로. 철도,기타 도로.철도,개,26.1,,3.5,20.0,77.0,,제주소방서,화북센터,
20215001302S00165,동물포획,안전조치,20211001,134100,2021,가을,4,10,1,13,41,금요일,20211001,134200,2021,10,1,13,42,20211001,135200,2021,10,1,13,52,20211001,135900,2021,10,1,13,59,20211001,140700,2021,10,1,14,7,제주특별자치도,제주시,구좌읍,농촌,읍,181297.2477,56832.8972,4.5,하천.바다,바다,개,26.5,,3.1,20.0,73.0,,동부소방서,구좌센터,김녕지역대
20215001108S00326,동물포획,안전조치,20211001,195000,2021,가을,4,10,1,19,50,금요일,20211001,195100,2021,10,1,19,51,20211001,195800,2021,10,1,19,58,20211001,200300,2021,10,1,20,3,20211001,200800,2021,10,1,20,8,제주특별자치도,제주시,구좌읍,농촌,읍,186084.91,53336.22,2.0,단독주택,기타 단독주택,개,22.8,,2.6,290.0,84.0,,동부소방서,구좌센터,
20215003401S00235,동물포획,안전조치,20211003,72800,2021,가을,4,10,3,7,28,일요일,20211003,72800,2021,10,3,7,28,20211003,73500,2021,10,3,7,35,20211003,80400,2021,10,3,8,4,20211003,81200,2021,10,3,8,12,제주특별자치도,서귀포시,대정읍,농촌,읍,127951.7956,24085.1057,4.2,작업·공사장,공사장,개,21.1,,1.6,20.0,58.0,,서부소방서,대정구조분대,
20215001110S00616,동물포획,안전조치,20211003,190900,2021,가을,4,10,3,19,9,일요일,20211003,191000,2021,10,3,19,10,20211003,191100,2021,10,3,19,11,20211003,191700,2021,10,3,19,17,20211003,193800,2021,10,3,19,38,제주특별자치도,제주시,조천읍,농촌,읍,169348.8,55544.29,2.1,하천.바다,바다,개,25.2,,3.1,270.0,80.0,,동부소방서,조천센터,
20215001113S00349,동물포획,안전조치,20211003,222700,2021,가을,4,10,3,22,27,일요일,20211003,222800,2021,10,3,22,28,20211003,223500,2021,10,3,22,35,20211003,224800,2021,10,3,22,48,20211003,225400,2021,10,3,22,54,제주특별자치도,제주시,외도일동,도시,동,146402.61,49447.47,1.5,도로. 철도,일반도로(기타),개,23.4,,2.5,180.0,80.0,,제주소방서,외도센터,
20215002108S00405,동물포획,안전조치,20211004,71200,2021,가을,4,10,4,7,12,월요일,20211004,71400,2021,10,4,7,14,20211004,72700,2021,10,4,7,27,20211004,80100,2021,10,4,8,1,20211004,80800,2021,10,4,8,8,제주특별자치도,서귀포시,남원읍,농촌,읍,169604.99,27351.75,5.0,논밭.축사,밭,개,24.6,,1.5,230.0,84.0,,동부소방서,남원센터,
20215001106S00462,동물포획,안전조치,20211006,102500,2021,가을,4,10,6,10,25,수요일,20211006,102600,2021,10,6,10,26,20211006,103400,2021,10,6,10,34,20211006,110000,2021,10,6,11,0,20211006,111300,2021,10,6,11,13,제주특별자치도,제주시,도련일동,도시,동,161105.67,51427.19,3.0,공장·창고,기타 공장·창고,개,26.4,,4.0,70.0,80.0,,제주소방서,화북센터,
20215003102S00741,동물포획,안전조치,20211006,154000,2021,가을,4,10,6,15,40,수요일,20211006,154200,2021,10,6,15,42,20211006,160100,2021,10,6,16,1,20211006,161500,2021,10,6,16,15,20211006,162800,2021,10,6,16,28,제주특별자치도,제주시,애월읍,농촌,읍,143884.0081,46369.4934,8.1,도로. 철도,일반도로(기타),개,27.2,,5.5,70.0,80.0,,서부소방서,애월센터,
20215003102S00743,동물포획,안전조치,20211007,31100,2021,가을,4,10,7,3,11,목요일,20211007,31500,2021,10,7,3,15,20211007,32000,2021,10,7,3,20,20211007,33000,2021,10,7,3,30,20211007,34700,2021,10,7,3,47,제주특별자치도,제주시,애월읍,농촌,읍,145623.07,48636.06,7.0,공장·창고,기타 공장·창고,개,22.2,,1.6,160.0,79.0,,서부소방서,애월센터,
20215002110S00231,동물포획,안전조치,20211008,82400,2021,가을,4,10,8,8,24,금요일,20211008,82500,2021,10,8,8,25,20211008,83300,2021,10,8,8,33,20211008,83800,2021,10,8,8,38,20211008,84300,2021,10,8,8,43,제주특별자치도,서귀포시,상효동,도시,동,162951.76,25834.44,3.8,공장·창고,창고,개,24.0,,1.8,50.0,80.0,,서귀포소방서,효돈센터,
20215001110S00628,동물포획,안전조치,20211008,122000,2021,가을,4,10,8,12,20,금요일,20211008,122100,2021,10,8,12,21,20211008,123600,2021,10,8,12,36,20211008,124000,2021,10,8,12,40,20211008,124800,2021,10,8,12,48,제주특별자치도,제주시,조천읍,농촌,읍,167771.27,56258.18,1.6,단독주택,단독주택,개,26.9,,4.5,70.0,76.0,,동부소방서,조천센터,
20215001201S01929,동물포획,기타,20211008,195800,2021,가을,4,10,8,19,58,금요일,20211008,195800,2021,10,8,19,58,20211008,201300,2021,10,8,20,13,20211008,202900,2021,10,8,20,29,20211008,202900,2021,10,8,20,29,제주특별자치도,제주시,오등동,도시,동,156177.8182,46772.1979,5.0,도로. 철도,일반도로(기타),개,24.7,,3.1,90.0,90.0,,제주소방서,제주구조대,
20215001114S00358,동물포획,안전조치,20211008,224700,2021,가을,4,10,8,22,47,금요일,20211008,224800,2021,10,8,22,48,20211008,225900,2021,10,8,22,59,20211008,231000,2021,10,8,23,10,20211008,232100,2021,10,8,23,21,제주특별자치도,제주시,영평동,도시,동,160042.0326,44224.788,3.7,교육·연구시설,대학교,개,24.6,,2.9,110.0,80.0,,제주소방서,아라센터,
20215001113S00357,동물포획,안전조치,20211009,113700,2021,가을,4,10,9,11,37,토요일,20211009,113700,2021,10,9,11,37,20211009,114200,2021,10,9,11,42,20211009,121000,2021,10,9,12,10,20211009,121400,2021,10,9,12,14,제주특별자치도,제주시,외도이동,도시,동,147235.6,50154.49,1.0,기타,기타,개,23.7,1.7,1.7,110.0,96.0,,제주소방서,외도센터,
20215003106S00211,동물포획,안전조치,20211009,140600,2021,가을,4,10,9,14,6,토요일,20211009,140700,2021,10,9,14,7,20211009,141800,2021,10,9,14,18,20211009,144800,2021,10,9,14,48,20211009,145500,2021,10,9,14,55,제주특별자치도,서귀포시,대정읍,농촌,읍,133758.4237,28239.7998,2.5,도로. 철도,일반도로(기타),개,27.0,,1.5,70.0,75.0,,서부소방서,영어교육도시119센터,
20215001114S00360,동물포획,안전조치,20211009,143300,2021,가을,4,10,9,14,33,토요일,20211009,143300,2021,10,9,14,33,20211009,143500,2021,10,9,14,35,20211009,145500,2021,10,9,14,55,20211009,150100,2021,10,9,15,1,제주특별자치도,제주시,아라일동,도시,동,157900.5699,47440.0158,2.0,도로. 철도,일반도로(기타),개,24.6,,4.0,70.0,96.0,,제주소방서,아라센터,
20215002201S01101,동물포획,안전조치,20211010,141800,2021,가을,4,10,10,14,18,일요일,20211010,141900,2021,10,10,14,19,20211010,144300,2021,10,10,14,43,20211010,144500,2021,10,10,14,45,20211010,151500,2021,10,10,15,15,제주특별자치도,서귀포시,강정동,도시,동,152973.86,22389.29,3.5,논밭.축사,밭,개,26.9,,1.9,180.0,88.0,,서귀포소방서,서귀포구조대,
20215003105S00347,동물포획,안전조치,20211011,4100,2021,가을,4,10,11,0,41,월요일,20211011,4200,2021,10,11,0,42,20211011,5300,2021,10,11,0,53,20211011,5800,2021,10,11,0,58,20211011,10800,2021,10,11,1,8,제주특별자치도,서귀포시,안덕면,농촌,면,135440.2451,24751.3072,5.3,논밭.축사,하우스 시설물,개,25.3,,0.4,0.0,95.0,,서부소방서,안덕센터,
20215003106S00214,동물포획,안전조치,20211011,103400,2021,가을,4,10,11,10,34,월요일,20211011,103500,2021,10,11,10,35,20211011,104900,2021,10,11,10,49,20211011,105000,2021,10,11,10,50,20211011,111400,2021,10,11,11,14,제주특별자치도,제주시,한경면,농촌,면,131054.22,29966.21,7.0,단독주택,단독주택,개,21.8,,2.6,320.0,87.0,,서부소방서,영어교육도시119센터,
20215001113S00360,동물포획,안전조치,20211011,131400,2021,가을,4,10,11,13,14,월요일,20211011,131500,2021,10,11,13,15,20211011,132700,2021,10,11,13,27,20211011,133500,2021,10,11,13,35,20211011,134800,2021,10,11,13,48,제주특별자치도,제주시,이호일동,도시,동,149776.1516,51042.6495,2.0,도로. 철도,일반도로(기타),개,22.1,,3.2,320.0,84.0,,제주소방서,외도센터,
20215001106S00474,동물포획,안전조치,20211011,205100,2021,가을,4,10,11,20,51,월요일,20211011,205200,2021,10,11,20,52,20211011,205900,2021,10,11,20,59,20211011,211000,2021,10,11,21,10,20211011,211400,2021,10,11,21,14,제주특별자치도,제주시,도련일동,도시,동,161330.03,52648.17,2.0,도시공원,육상공원,개,21.3,,0.7,140.0,88.0,,제주소방서,화북센터,
20215001114S00368,동물포획,기타,20211012,70400,2021,가을,4,10,12,7,4,화요일,20211012,70500,2021,10,12,7,5,20211012,71200,2021,10,12,7,12,20211012,72500,2021,10,12,7,25,20211012,73300,2021,10,12,7,33,제주특별자치도,제주시,아라일동,도시,동,159057.78,45677.49,4.0,기타,기타,개,22.7,2.8,3.4,90.0,98.0,,제주소방서,아라센터,
20215003102S00760,동물포획,안전조치,20211012,175500,2021,가을,4,10,12,17,55,화요일,20211012,175800,2021,10,12,17,58,20211012,182000,2021,10,12,18,20,20211012,185000,2021,10,12,18,50,20211012,192000,2021,10,12,19,20,제주특별자치도,제주시,애월읍,농촌,읍,147601.09,42403.7,13.0,단독주택,단독주택,개,22.1,1.1,3.0,90.0,98.0,,서부소방서,애월센터,
20215001201S01980,동물포획,안전조치,20211014,165500,2021,가을,4,10,14,16,55,목요일,20211014,165700,2021,10,14,16,57,20211014,170600,2021,10,14,17,6,20211014,171000,2021,10,14,17,10,20211014,171500,2021,10,14,17,15,제주특별자치도,제주시,도남동,도시,동,155990.63,49295.33,1.5,공동주택,기타 공동주택,개,25.8,,4.7,50.0,82.0,,제주소방서,제주구조대,
20215001113S00365,동물포획,안전조치,20211014,185300,2021,가을,4,10,14,18,53,목요일,20211014,185300,2021,10,14,18,53,20211014,190400,2021,10,14,19,4,20211014,190800,2021,10,14,19,8,20211014,192200,2021,10,14,19,22,제주특별자치도,제주시,도평동,도시,동,148503.2575,47592.0367,2.0,도로. 철도,일반도로(기타),개,24.1,,2.6,70.0,88.0,,제주소방서,외도센터,
20215001201S01997,동물포획,안전조치,20211016,33900,2021,가을,4,10,16,3,39,토요일,20211016,34200,2021,10,16,3,42,20211016,34900,2021,10,16,3,49,20211016,35900,2021,10,16,3,59,20211016,41100,2021,10,16,4,11,제주특별자치도,제주시,일도이동,도시,동,157338.12,51424.56,2.8,판매시설,기타 판매시설,개,20.3,0.0,4.5,20.0,93.0,,제주소방서,제주구조대,
20215003102S00767,동물포획,안전조치,20211016,184700,2021,가을,4,10,16,18,47,토요일,20211016,184800,2021,10,16,18,48,20211016,185000,2021,10,16,18,50,20211016,191000,2021,10,16,19,10,20211016,192900,2021,10,16,19,29,제주특별자치도,제주시,애월읍,농촌,읍,136036.9588,41909.7945,7.7,도로. 철도,일반도로(기타),개,15.8,,6.0,360.0,68.0,,서부소방서,애월센터,
20215003102S00768,동물포획,안전조치,20211017,41200,2021,가을,4,10,17,4,12,일요일,20211017,41300,2021,10,17,4,13,20211017,41600,2021,10,17,4,16,20211017,44500,2021,10,17,4,45,20211017,45200,2021,10,17,4,52,제주특별자치도,제주시,애월읍,농촌,읍,141814.51,48005.19,3.0,공동주택,연립·다세대주택,개,12.9,,8.6,20.0,69.0,,서부소방서,애월센터,
20215003201S01225,동물포획,안전조치,20211017,91400,2021,가을,4,10,17,9,14,일요일,20211017,91500,2021,10,17,9,15,20211017,92000,2021,10,17,9,20,20211017,92100,2021,10,17,9,21,20211017,92500,2021,10,17,9,25,제주특별자치도,제주시,한림읍,농촌,읍,131885.2333,41456.7345,2.0,도로. 철도,일반도로(기타),개,12.1,,9.2,20.0,60.0,,서부소방서,서부구조대,
20215001114S00375,동물포획,기타,20211017,112100,2021,가을,4,10,17,11,21,일요일,20211017,112100,2021,10,17,11,21,20211017,113600,2021,10,17,11,36,20211017,114600,2021,10,17,11,46,20211017,115800,2021,10,17,11,58,제주특별자치도,제주시,봉개동,도시,동,164559.3512,45736.2456,11.0,도로. 철도,일반도로(기타),개,13.5,,6.9,20.0,50.0,,제주소방서,아라센터,
20215001112S00352,동물포획,안전조치,20211017,122100,2021,가을,4,10,17,12,21,일요일,20211017,122100,2021,10,17,12,21,20211017,122700,2021,10,17,12,27,20211017,124500,2021,10,17,12,45,20211017,130300,2021,10,17,13,3,제주특별자치도,제주시,노형동,도시,동,150657.09,48792.63,3.0,단독주택,다가구주택,개,14.5,,5.2,20.0,47.0,,제주소방서,노형센터,
20215001102S00340,동물포획,안전조치,20211017,152800,2021,가을,4,10,17,15,28,일요일,20211017,152900,2021,10,17,15,29,20211017,153300,2021,10,17,15,33,20211017,153700,2021,10,17,15,37,20211017,154000,2021,10,17,15,40,제주특별자치도,제주시,용담일동,도시,동,154988.0082,52201.4512,1.0,도로. 철도,일반도로(기타),개,15.9,,4.3,20.0,43.0,,제주소방서,삼도센터,
20215003106S00219,동물포획,안전조치,20211018,131900,2021,가을,4,10,18,13,19,월요일,20211018,132100,2021,10,18,13,21,20211018,133600,2021,10,18,13,36,20211018,141000,2021,10,18,14,10,20211018,143100,2021,10,18,14,31,제주특별자치도,서귀포시,안덕면,농촌,면,136565.7332,28701.8809,4.7,도로. 철도,일반도로(기타),개,18.1,,1.7,200.0,53.0,,서부소방서,영어교육도시119센터,
20215003103S00241,동물포획,안전조치,20211019,131700,2021,가을,4,10,19,13,17,화요일,20211019,131700,2021,10,19,13,17,20211019,132500,2021,10,19,13,25,20211019,135500,2021,10,19,13,55,20211019,141700,2021,10,19,14,17,제주특별자치도,제주시,한경면,농촌,면,124965.8884,33240.8802,3.0,단독주택,단독주택,개,19.6,,4.5,360.0,62.0,,서부소방서,한경센터,
20215003401S00268,동물포획,안전조치,20211019,163300,2021,가을,4,10,19,16,33,화요일,20211019,163400,2021,10,19,16,34,20211019,163600,2021,10,19,16,36,20211019,165000,2021,10,19,16,50,20211019,165300,2021,10,19,16,53,제주특별자치도,서귀포시,대정읍,농촌,읍,130354.78,20922.56,1.0,교육·연구시설,고등학교,개,18.8,,2.4,360.0,52.0,,서부소방서,대정구조분대,
20215002108S00429,동물포획,안전조치,20211019,180700,2021,가을,4,10,19,18,7,화요일,20211019,180700,2021,10,19,18,7,20211019,181900,2021,10,19,18,19,20211019,185000,2021,10,19,18,50,20211019,190300,2021,10,19,19,3,제주특별자치도,서귀포시,남원읍,농촌,읍,166625.1251,24997.7929,10.0,기타,기타,개,16.5,,1.4,270.0,58.0,,동부소방서,남원센터,
20215003401S00269,동물포획,안전조치,20211019,180900,2021,가을,4,10,19,18,9,화요일,20211019,181000,2021,10,19,18,10,20211019,181500,2021,10,19,18,15,20211019,182500,2021,10,19,18,25,20211019,182900,2021,10,19,18,29,제주특별자치도,서귀포시,대정읍,농촌,읍,130343.9322,20889.0662,2.0,교육·연구시설,고등학교,개,16.5,,1.4,270.0,58.0,,서부소방서,대정구조분대,
20215002110S00239,동물포획,안전조치,20211021,111700,2021,가을,4,10,21,11,17,목요일,20211021,111800,2021,10,21,11,18,20211021,111900,2021,10,21,11,19,20211021,115900,2021,10,21,11,59,20211021,121100,2021,10,21,12,11,제주특별자치도,서귀포시,하효동,도시,동,164731.7788,22760.1767,2.0,기타,기타,개,19.3,,2.2,200.0,54.0,,서귀포소방서,효돈센터,
20215002201S01145,동물포획,안전조치,20211021,111700,2021,가을,4,10,21,11,17,목요일,20211021,111800,2021,10,21,11,18,20211021,111900,2021,10,21,11,19,20211021,115900,2021,10,21,11,59,20211021,121100,2021,10,21,12,11,제주특별자치도,서귀포시,하효동,도시,동,164731.7788,22760.1767,8.0,도로. 철도,일반도로(기타),개,19.3,,2.2,200.0,54.0,,서귀포소방서,서귀포구조대,
20215002110S00240,동물포획,기타,20211021,180800,2021,가을,4,10,21,18,8,목요일,20211021,181000,2021,10,21,18,10,20211021,181300,2021,10,21,18,13,20211021,184000,2021,10,21,18,40,20211021,184500,2021,10,21,18,45,제주특별자치도,서귀포시,하효동,도시,동,164716.5804,22732.2821,2.0,하천.바다,기타 하천.바다,개,16.3,,0.7,70.0,60.0,,서귀포소방서,효돈센터,
20215002106S00162,동물포획,안전조치,20211021,204300,2021,가을,4,10,21,20,43,목요일,20211021,204300,2021,10,21,20,43,20211021,204700,2021,10,21,20,47,20211021,204800,2021,10,21,20,48,20211021,205200,2021,10,21,20,52,제주특별자치도,서귀포시,성산읍,농촌,읍,191315.9698,45077.3342,1.8,도로. 철도,일반도로(기타),개,14.6,,1.4,360.0,64.0,,동부소방서,성산센터,
20215001110S00650,동물포획,안전조치,20211022,63500,2021,가을,4,10,22,6,35,금요일,20211022,63500,2021,10,22,6,35,20211022,65200,2021,10,22,6,52,20211022,70000,2021,10,22,7,0,20211022,71600,2021,10,22,7,16,제주특별자치도,제주시,조천읍,농촌,읍,165826.21,51001.46,5.6,단독주택,단독주택,개,15.2,,4.2,360.0,65.0,,동부소방서,조천센터,
20215001110S00651,동물포획,안전조치,20211022,104500,2021,가을,4,10,22,10,45,금요일,20211022,104600,2021,10,22,10,46,20211022,110000,2021,10,22,11,0,20211022,110300,2021,10,22,11,3,20211022,112900,2021,10,22,11,29,제주특별자치도,제주시,조천읍,농촌,읍,165827.2844,51005.0127,7.0,단독주택,단독주택,개,17.4,,5.2,20.0,58.0,,동부소방서,조천센터,
20215002110S00242,동물포획,안전조치,20211022,175500,2021,가을,4,10,22,17,55,금요일,20211022,175500,2021,10,22,17,55,20211022,180500,2021,10,22,18,5,20211022,183000,2021,10,22,18,30,20211022,191200,2021,10,22,19,12,제주특별자치도,서귀포시,하효동,도시,동,164668.7539,24704.4613,1.6,도로. 철도,일반도로(기타),개,16.6,,2.2,340.0,40.0,,서귀포소방서,효돈센터,
20215001201S02048,동물포획,안전조치,20211023,82300,2021,가을,4,10,23,8,23,토요일,20211023,82500,2021,10,23,8,25,20211023,83400,2021,10,23,8,34,20211023,83700,2021,10,23,8,37,20211023,84200,2021,10,23,8,42,제주특별자치도,제주시,이도이동,도시,동,156971.54,51040.31,2.3,도로. 철도,일반도로(기타),개,12.9,,1.8,160.0,68.0,,제주소방서,제주구조대,
20215003102S00782,동물포획,안전조치,20211023,124500,2021,가을,4,10,23,12,45,토요일,20211023,124600,2021,10,23,12,46,20211023,125100,2021,10,23,12,51,20211023,125800,2021,10,23,12,58,20211023,130500,2021,10,23,13,5,제주특별자치도,제주시,애월읍,농촌,읍,,,1.0,공동주택,연립·다세대주택,개,19.9,,3.5,70.0,50.0,,서부소방서,애월센터,
20215002107S00277,동물포획,안전조치,20211023,184600,2021,가을,4,10,23,18,46,토요일,20211023,184700,2021,10,23,18,47,20211023,185700,2021,10,23,18,57,20211023,190000,2021,10,23,19,0,20211023,190200,2021,10,23,19,2,제주특별자치도,서귀포시,표선면,농촌,면,184469.3016,31248.551,1.0,도로. 철도,일반도로(기타),개,16.8,,2.0,50.0,58.0,,동부소방서,표선센터,
